Provincia,Distrito,Posto,Localidade,Povoado,Cod__Escola,NomeEsco_1,ZIP,Agua,TipoFonte,QualiAgua,Energia,TipoEnergi,Latrina,TotalLatri,Estado_de_Conservação3,Urinois,TotalUrino,UrinoisFun,Estado_de_Conservação4,CasaBanho,TotalCB,CBFunci,Longitude,Latitude
Niassa,Cuamba,Municipio de Cuamba,Municipal,Namuithi,71308,Escola Primária de Nincaré 2,EPC  Napacala,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.45811111,-14.75397222
Niassa,Cuamba,Etatara,Malapa,Nacaramo,71309,Escola Primária de Nathuco,EPC  Maguiguane,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.41255556,-14.61033333
Niassa,Cuamba,Mepica,Mepica-sede,Mucueche,71310,Escola Primária de Mepina 2,EPC  Mitucue,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.66505556,-15.00638889
Niassa,Cuamba,Mepica,Mepica-sede,Nathuco,71313,Escola Primária de Naminhanga,EPC  Muheia,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.475,-14.55880556
Niassa,Cuamba,Etatara,Malapa,Mepina 2,71356,Escola Primária de Saruma,EPC  Napacala,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.34646111,-15.03814444
Niassa,Cuamba,Mepica,Mitucue,Ndequene,71357,Escola Primária de Mandionela,EPC Mucra,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.41658333,-14.91380556
Niassa,Cuamba,Mepica,Mepica-sede,Rupuasse,71358,Escola Primária de Mucatare,EPC  Manenenguera,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.986575,-14.63945833
Niassa,Cuamba,Etatara,Titimane,Mepessene,71375,Escla Primária de Namigonha,EPC  Malapa,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.64197222,-14.79283333
Niassa,Cuamba,Etatara,Titimane,Saruma,71376,Escola Primária de Saua,EPC  Nacoma,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.54708333,-14.58811111
Niassa,Cuamba,Etatara,Titimane,Mandionela,71377,Escola Primária de Metxuro,EPC  Nacoma,Sim,Poço,Potável,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.53230556,-14.54488889
Niassa,Cuamba,Municipio de Cuamba,Municipal,Rimbane,71379,Escola Primária de Natxanga,EPC  Etatara,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.74761111,-14.85677778
Niassa,Cuamba,Municipio de Cuamba,Municipal,Namigonha,71380,Escola Primária de Chicoco,EPC  Titimane,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.61930556,-14.48972222
Niassa,Cuamba,Mepica,Napacala,Metxuro,71430,Escola Primária de Watheya,EPC  Nacaramo,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.24819444,-14.41936111
Niassa,Cuamba,Mepica,Napacala,Bandeira,71440,Escola Primária de Machiga,EPC  Rupuassa,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.65488889,-14.9295
Niassa,Cuamba,Etatara,Malapa,Namirako,71443,Escola Primária de Kunguni,EPC  Mepica,Sim,Poço,Potável,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.61661111,-14.91558333
Niassa,Cuamba,Mepica,Mepica-sede,Watheya,71444,Escola Primária de Mecova,EPC  Malapa,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.34230556,-14.58111111
Niassa,Cuamba,Etatara,Malapa,machiga,71445,Escola Primária de Muita-2,EPC  Meripo 1,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.64458333,-14.90152778
Niassa,Cuamba,Mepica,Mepica-sede,Mualinque,71447,Escola Primária de Mucure,EPC  Mucuessa,Não,Sim,Nenhuma,Não,sim,Sim,3,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.63090556,-15.10913611
Niassa,Cuamba,Etatara,Malapa,Kungune,71448,Escola Primária de Hawala,EPC  Mepessene,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.92252778,-14.73969444
Niassa,Cuamba,Lurio,Lurio-sede,Muita 2,71450,Escola Primária de Mucomasse,EPC  Titimane,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.65272222,-14.50216667
Niassa,Cuamba,Municipio de Cuamba,Municipal,Solomba,71451,Escola Primária de Mepina 1,EPC   Nessara,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.47927778,-14.89530556
Niassa,Cuamba,Etatara,Etatara-sede,Mucure,71452,Escola Primária de Jeque 2,EPC  Rimbane,Não,Sim,Nenhuma,Não,sim,Sim,3,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.25316667,-14.45158333
Niassa,Cuamba,Mepica,Napacala,Hawala,71453,Escola Primária de Mpilua,EPC  Tobola,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.48316667,-14.64180556
Niassa,Cuamba,Mepica,Mepica-sede,Massiboi,71454,Escola Primária de Cojopue,EPC  Mucuessa,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.43538889,-14.73577778
Niassa,Cuamba,Mepica,Mepica-sede,Mucomasse,71455,Escola Primária de Muassi,EPC  Mucuessa,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.76319444,-14.73344444
Niassa,Cuamba,Etatara,Titimane,Jeque 2,71457,Escola Primária de Muhocha,EPC  Massamba,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.91447222,-14.63891667
Niassa,Cuamba,Mepica,Mepica-sede,Mpilua,71458,Escola Primária Nova Sombra,EPC  Muwawa,Não,Sim,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.97705556,-14.66955556
Niassa,Cuamba,Lurio,Muitetere,Cojopue,71459,Escola Primária de Bonongue,EPC  Nacaramo,Não,Sim,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Não,0,Não,37.00927778,-14.62230556
Niassa,Cuamba,Etatara,Etatara-sede,Muassi,71460,Escola Primária  de Txicuco,EPC  Mepulange,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.44466667,-14.86186111
Niassa,Cuamba,Mepica,Mitucue,Mitucue,71461,Escola Primária de Messange,EPC  Nacoma,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.37505556,-14.94930556
Niassa,Cuamba,Mepica,Mitucue,Muhocha,71462,Escola Primária de Mussetxepure,EPC  Muchora,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.38702778,-14.94391667
Niassa,Cuamba,Mepica,Mitucue,Nova Sombra,71463,Escola Primária de Nacaca ,EPC  Mepulange,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.55127778,-14.49747222
Niassa,Cuamba,Mepica,Mepica-sede,Txicuco,71465,Escola Pimária de Mucalihe,EPC  Mepica,Não,Sim,Nenhuma,Não,sim,Sim,3,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.59097222,-14.59636111
Niassa,Cuamba,Mepica,Napacala,Mussange,71466,Escola Primária de Mutxora 2,EPC  Motolone,Não,Sim,Nenhuma,Não,sim,Sim,3,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.74444444,-14.78319444
Niassa,Cuamba,Municipio de Cuamba,Municipal,Mussetxepure,71467,Escola Primária de Quimanhira,EPC  Maguiguane,Não,Sim,Nenhuma,Não,sim,Sim,3,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.96411111,-14.69208333
Niassa,Cuamba,Municipio de Cuamba,Municipal,Nacaca,71468,Escola Primária de Nincare 3,EPC  Muheia,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.87902778,-14.71175
Niassa,Cuamba,Mepica,Mepica-sede,Muacomuluco,71469,Escola Primária de Nyeliwa,EPC  Muwawa,Não,Sim,Nenhuma,Não,sim,Sim,3,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.53394444,-14.80063889
Niassa,Cuamba,Mepica,Napacala,Mucalihe,71470,Escola Primária de Muruchiha,EPC  Rupuassa,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.51227778,-14.79630556
Niassa,Cuamba,Etatara,Etatara-sede,Mutxora 2,71471,Escola Primária de Mulapane,EPC  Mepica,Não,Sim,Nenhuma,Não,sim,Sim,3,Razoável,Não,0,Não,Nenhum,Não,0,Não,36.53113889,-14.78033333
Niassa,Cuamba,Municipio de Cuamba,Municipal,Nincare 3,71473,Escola Primaria de Nairubi,EPC  Mepessene,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Não,36.51158333,-14.79588889
Niassa,Cuamba,Mepica,Mepica-sede,Nyeliwa,71474,Escola Primaria de Carira-Zambia ,EPC  Mepica,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Não,36.48872222,-14.80980556
Niassa,Cuamba,Lurio,Muitetere,Muruchiha,71475,Escola Primaria de Sothe,EPC  Motolone,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Não,36.55102778,-14.78422222
Niassa,Cuamba,Etatara,Titimane,Mulapane,71476,Escola primaria de Marques,EPC  Maguiguane,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Não,36.50833333,-14.82402778
Niassa,Cuamba,Municipio de Cuamba,Municipal,Rimbane,71477,Escola Primaria de Mulumbo,EPC  Massamba,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Não,36.54391667,-14.80622222
Niassa,Cuamba,Etatara,Malapa,Nairubi,71478,Escola Primaria de Sapura,EPC  Muwawa,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Não,36.53497222,-14.87283333
Cabo Delgado,Macomia,Municipal de Inhaca,Manica,Nacutuco,10159,Escola Primária de Nacutuco,07 Simbolongo,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Bom,Não,0,Não,40.45486111,-12.00794444
Cabo Delgado,Macomia,Macomia sede,Vila de Macomia,Vila de Macomia,10161,Escola Primária de Bangala,01 Macomia Sede,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Sim,2,Sim,Bom,Não,0,Não,40.11666667,-12.31058333
Cabo Delgado,Macomia,Macomia sede,Nacate,Ntapuala,10164,Escola Primária de Ntapuala,01 Macomia Sede,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,4,Sim,Bom,Não,0,Não,40.13605556,-12.33861111
Cabo Delgado,Macomia,Macomia sede,Vila de Macomia,Vila de Macomia,10166,Escola Primária de Machova,02 Nanga,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Sim,1,Sim,Bom,Não,0,Não,40.17591667,-12.25102778
Cabo Delgado,Macomia,Macomia sede,Vila de Macomia,Vila de Macomia,10167,Escola Primária de Muagamula,02 Nanga,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Sim,1,Sim,Bom,Não,0,Não,40.11086111,-12.16644444
Cabo Delgado,Macomia,Macomia sede,Vila de Macomia,Vila de Macomia,10171,Escola Primária de Nova - Zambézia,02 Nanga,Não,Sim,Nenhuma,Não,sim,Sim,2,Bom,Sim,3,Sim,Bom,Não,0,Não,40.10922222,-12.07663889
Cabo Delgado,Macomia,Macomia sede,Nacate,Bangala II,10172,Escola Primária de Bangala II,02 Nanga,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Bom,Não,0,Não,40.19102778,-12.29930556
Cabo Delgado,Macomia,Macomia sede,Nquida,Nguida,10174,Escola Primária de Nguida,03 Nguida,Não,Sim,Nenhuma,Sim,Painel Solar,Sim,4,Bom,Sim,5,Sim,Bom,Não,0,Não,39.97175,-12.14352778
Cabo Delgado,Macomia,Macomia sede,Nquida,Liukue,10175,Escola Primária de Liukue,03 Nguida,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,3,Sim,Bom,Não,0,Não,40.03886111,-12.14291667
Cabo Delgado,Macomia,Chai,Chai sede,Litandacua,10179,Escola Primária de Litandacua,04 Chai Sede,Não,Sim,Nenhuma,Sim,Painel Solar,Sim,2,Mau,Sim,4,Sim,Bom,Não,0,Não,40.01583333,-11.91736111
Cabo Delgado,Macomia,Chai,Chai sede,Cabo Delgado,10788,Escola Primária de Cabo Delgado,04 Chai Sede,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Sim,2,Sim,Bom,Não,0,Não,40.07286111,-11.88897222
Cabo Delgado,Macomia,Chai,Nkoe,Nova Vida,10818,Escola Primária de Nova - Vida,Nova Zambezia,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,3,Sim,Bom,Não,0,Não,40.10916667,-12.11527778
Cabo Delgado,Macomia,Chai,Nkoe,5º Congresso,10871,Escola Primária 5º Congresso,Nova Zambezia,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Bom,Não,0,Não,40.14713889,-12.01847222
Cabo Delgado,Macomia,Macomia sede,Macomia Sede,Koko,10934,Escola Primária de Koko,02 Nanga,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Bom,Não,0,Não,40.161425,-12.36289444
Cabo Delgado,Mecúfi,Murrebue,Murebue Sede,III de Fevereiro,10181,Escola Primária de III de Fevereiro,Murrebue Sede,Não,Sim,Nenhuma,Não,sim,Sim,2,Bom,Sim,1,Sim,Bom,Não,0,Não,40.46688889,-13.20183333
Cabo Delgado,Mecúfi,Mecúfi,Sambene,Napuilimuithi,10193,Escola Primária de Napuilimuithi,Sambene,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Bom,Não,0,Não,40.45494444,-13.42386111
Cabo Delgado,Mecúfi,Mecúfi,Sambene,Moge,10798,Escola Primária de Moge,Sambene,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,1,Sim,Bom,Não,0,Não,40.48669444,-13.4255
Cabo Delgado,Mecúfi,Mecúfi,Sambene,Mancuaia,10799,Escola Primária de Mancuaia,Mecufi-Sede,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Bom,Não,0,Não,40.36041667,-13.33852778
Cabo Delgado,Mecúfi,Mecúfi,Sambene,Milapane,10872,Escola Primária de Milapane,Sambene,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,1,Sim,Bom,Não,0,Não,40.15202778,-12.23783333
Cabo Delgado,Mecúfi,Mecúfi,Sambene,Quitivahulo,10913,Escola Primária de Quitivaúlo,Mecufi-Sede,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,1,Sim,Bom,Não,0,Não,40.48558333,-13.33122222
Cabo Delgado,Meluco,Muaguide,Iba,Nangororo,10197,Escola Primária de Nangororo,01 Imbada,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,1,Sim,Bom,Não,0,Não,40.11836111,-12.40375
Cabo Delgado,Meluco,Meluco,Minhanha,Xachassa,10210,Escola Primária de Xachassa,04 - Minhanha,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Não,39.70183889,-12.076425
Cabo Delgado,Meluco,Muaguide,Mitembo,Mariria,10844, Escola Primária de Mariria,02 - Muaguide,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Não,40.01088889,-12.44386111
Cabo Delgado,Meluco,Meluco,Meluco sede,Xachassa 2,10870,Escola Primária de Xachassa 2,04 - Minhanha,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Não,39.65125,-12.09266667
Cabo Delgado,Mocímboa da Praia,M'Bau,Mbau sede,Chipingo,10792,Escola Primária de Chipingo,02 Mbau Sede,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Não,40.30441667,-11.25380556
Cabo Delgado,Montepuez,Cidade de Montepuez,Cidade de Montepuez,Cidade de Montepuez,10278,Escola Primária de Matunda (ex Cavaua),01,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Sim,4,Sim,Bom,Não,0,Não,38.98375,-13.14430556
Cabo Delgado,Montepuez,Namanhumbir,M'Pupene,Mpupene,10314,Escola Primária de Mpupene,06,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Sim,3,Sim,Razoável,Não,0,Não,39.22055556,-13.06844444
Cabo Delgado,Montepuez,Namanhumbir,M'Pupene,Cidade de Montepuez,10317,Escola Primária 7 de Setembro,05,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Não,39.16744444,-13.0715
Cabo Delgado,Montepuez,Namanhumbir,M'Pupene,Nsewe,10323,Escola Primária de N'Sewe,06,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Não,39.36061111,-13.04769444
Cabo Delgado,Montepuez,Namanhumbir,M'Pupene,Mpene,10326,Escola Primária de Mpene,06,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Bom,Não,0,Não,39.28072222,-13.03761111
Cabo Delgado,Namuno,Namuno sede,Nicane,Namipaua,10435,Escola Primária de Namipaua,07 Nicani,Não,Sim,Nenhuma,Sim,Painel Solar,Sim,4,Bom,Sim,3,Sim,Razoável,Não,0,Não,38.98922222,-13.81525
Cabo Delgado,Montepuez,Nairoto,Nairoto sede,Xixano,10343,Escola Primária de Xixano,011,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,3,Sim,Bom,Não,0,Não,38.75525,-12.1675
Cabo Delgado,Montepuez,Namanhumbir,M'Pupene,16 de Junho,10344,Escola Primária 16 de Junho,06,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Sim,3,Sim,Bom,Não,0,Não,39.42205556,-12.921
Cabo Delgado,Montepuez,Mirate,Unidade,Josina Machel,10730,Escola Primária Josina Machel,011,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Bom,Não,0,Não,38.87733333,-13.05622222
Cabo Delgado,Montepuez,Mapupulo,Mputo,Catia B,10867,"Escola Primária de Catia ""B""",03,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Não,39.04958333,-13.28927778
Cabo Delgado,Montepuez,Namanhumbir,Nanhupo,Ntethe,10954,Escola Primária de Ntethe,010,Sim,Furo com bomba,Potável,Não,sim,Não,0,Nenhum,Sim,2,Sim,Bom,Não,0,Não,39.1765,-13.14105556
Cabo Delgado,Montepuez,Mapupulo,Mapupulo sede,Nacuge,10955,Escola Primária de Nacuge,02,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Bom,Não,0,Não,38.79369444,-13.23161111
Cabo Delgado,Montepuez,Cidade de Montepuez,Cidade de Montepuez,Cidade de Montepuez,10981,Escola Primária 3 de Fevereiro,05,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Bom,Não,0,Não,39.14611111,-13.17913889
Cabo Delgado,Namuno,Machoca,Phone,Nacate,10405,Escola Primária de Nacata,12  Machoca,Não,Sim,Nenhuma,Não,sim,Sim,1,Bom,Sim,1,Sim,Razoável,Não,0,Não,38.83111111,-13.98311111
Cabo Delgado,Namuno,Luli (Papai),Luli,Nina,10406,Escola Primária de Nina,15  Papai,Não,Sim,Nenhuma,Não,sim,Sim,3,Bom,Sim,2,Sim,Razoável,Não,0,Não,38.72344444,-13.98988889
Cabo Delgado,Namuno,Machoca,Phone,Niote,10407,Escola Primária de Nioti,13 -Matapandane,Não,Sim,Nenhuma,Não,sim,Sim,1,Bom,Sim,1,Sim,Razoável,Não,0,Não,39.01002778,-13.96736111
Cabo Delgado,Namuno,Luli (Papai),Luli,Malingue,10408,Escola Primária de Malingue,16 Luli,Não,Sim,Nenhuma,Não,sim,Sim,1,Bom,Sim,2,Sim,Razoável,Não,0,Não,38.56038889,-14.12063889
Cabo Delgado,Namuno,Machoca,Mucheremule,Elica,10410,Escola Primária de Elica,14 Mucheremele,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Razoável,Não,0,Não,38.83963889,-14.00919444
Cabo Delgado,Namuno,Luli (Papai),Luli,Nacoropa,10411,Escola Primária de Nacoropa,16 Luli,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Sim,1,Sim,Razoável,Não,0,Não,38.63969444,-14.12966667
Cabo Delgado,Namuno,Luli (Papai),Luli,Patua,10415,Escola Primária de Patua,16 Luli,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Razoável,Não,0,Não,38.48430556,-14.00930556
Cabo Delgado,Namuno,Namuno sede,Nicuita,Siwewe,10453,Escola Primária de Siwewe,05 Cororini,Não,Sim,Nenhuma,Sim,Painel Solar,Sim,7,Mau,Sim,2,Sim,Razoável,Não,0,Não,38.82894444,-13.50022222
Cabo Delgado,Namuno,Hucula,Mavo,Napalavi,10417,Escola Primária de Napalavi,017 - Hucula,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Não,39.21094444,-13.93186111
Cabo Delgado,Namuno,Namuno sede,Nicuita,nachingueia,10418,Escola Primária de Nachingueia,05 Cororini,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Razoável,Não,0,Não,38.79661111,-13.49761111
Cabo Delgado,Namuno,Namuno sede,Milipone,Muahivire,10469,Escola Primária de Muahivire,02 Njanjaue,Não,Sim,Nenhuma,Sim,Painel Solar,Sim,10,Mau,Sim,10,Sim,Razoável,Não,0,Não,38.84961111,-13.60944444
Cabo Delgado,Namuno,Hucula,Mavo,Nahopa,10428,Escola Primária de Nahopa,017 - Hucula,Não,Sim,Nenhuma,Não,sim,Sim,1,Bom,Sim,1,Sim,Razoável,Não,0,Não,39.15897222,-13.82208333
Cabo Delgado,Namuno,Machoca,Phone,Campine,10429,Escola Primária de Campine,13 -Matapandane,Não,Sim,Nenhuma,Não,sim,Sim,3,Bom,Sim,3,Sim,Razoável,Não,0,Não,38.94294444,-14.00986111
Cabo Delgado,Namuno,Hucula,Mavo,Matiti,10430,Escola Primária de Matiti,017 - Hucula,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Não,39.27061111,-13.87741667
Cabo Delgado,Namuno,Meloco,Meloco sede,Muanona,10431,Escola Primária de Muanona,019 - Namitil,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,3,Sim,Razoável,Não,0,Não,39.22222222,-13.58072222
Cabo Delgado,Namuno,Meloco,Meloco sede,Namatil,10432,Escola Primária de Namitil,019 - Namitil,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Não,39.1755,-13.59686111
Cabo Delgado,Namuno,Meloco,Muatuca,Nanhupo,10433,Escola Primária de Nanhupo,019 - Namitil,Não,Sim,Nenhuma,Não,sim,Sim,2,Bom,Sim,1,Sim,Razoável,Não,0,Não,39.118,-13.57997222
Cabo Delgado,Namuno,Namuno sede,Mahusseine,Nassi,10451,Escola Primária de Nrassi,02 Njanjaue,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Sim,2,Sim,Razoável,Não,0,Não,38.865,-13.5675
Cabo Delgado,Namuno,Meloco,Meloco sede,Muluma,10833,Escola Primária de Muluma,18 Meloco Sede,Sim,Rede pública,Potável,Sim,Painel Solar,Sim,6,Bom,Sim,5,Sim,Razoável,Não,0,Não,39.24405556,-13.48866667
Cabo Delgado,Namuno,Namuno sede,Mahusseine,Natala,10461,Escola Primária de Natala,04 Mahossini,Não,Sim,Nenhuma,Não,sim,Sim,6,Bom,Sim,6,Sim,Razoável,Não,0,Não,38.97397222,-13.71191667
Cabo Delgado,Namuno,Namuno sede,Mahusseine,Majassi,10468,Escola Primária de Majassi,04 Mahossini,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Sim,3,Sim,Razoável,Não,0,Não,38.90186111,-13.64980556
Cabo Delgado,Namuno,Namuno sede,Milipone,Nraha,10473,Escola Primária de Nraha,03 Chimuili,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Razoável,Não,0,Não,38.71558333,-13.59116667
Cabo Delgado,Namuno,Namuno sede,Milipone,Kokho,10474,Escola Primária de Kokho,03 Chimuili,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,1,Sim,Razoável,Não,0,Não,38.72408333,-13.54858333
Cabo Delgado,Namuno,Namuno sede,Nicuita,Nicuita B,10478,Escola Primária de Nicuita B,06 Nicuita,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Sim,2,Sim,Razoável,Não,0,Não,38.87777778,-13.46638889
Cabo Delgado,Namuno,N'Cumpe,Ncumpe sede,Loncoripo,10487,Escola Primária de Lonconi,09 Mecoripo,Não,Sim,Nenhuma,Não,sim,Sim,4,Bom,Sim,4,Sim,Razoável,Não,0,Não,38.63202778,-13.79658333
Cabo Delgado,Namuno,Namuno sede,Milipone,Ntatha,10492,Escola Primária de Ntatha,05 Cororini,Não,Sim,Nenhuma,Não,sim,Sim,2,Bom,Sim,2,Sim,Razoável,Não,0,Não,38.78061111,-13.46863889
Cabo Delgado,Namuno,Luli (Papai),Luli,Natavo,10502,Escola Primária de Natavo,16 Luli,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Não,38.40401944,-14.06948889
Cabo Delgado,Namuno,Machoca,Phone,Momane,10745,Escola Primária de Momane,12  Machoca,Não,Sim,Nenhuma,Não,sim,Sim,2,Bom,Sim,2,Sim,Razoável,Não,0,Não,38.88891667,-13.94088889
Cabo Delgado,Namuno,Machoca,Machoca Sede,Naconha,10746,Escola Primária de Naconha,12  Machoca,Não,Sim,Nenhuma,Não,sim,Sim,3,Bom,Sim,4,Sim,Razoável,Não,0,Não,38.77658333,-13.96994444
Cabo Delgado,Namuno,Machoca,Mucheremule,Mutela,10747,Escola Primária de Mutela,14 Mucheremele,Não,Sim,Nenhuma,Não,sim,Sim,2,Bom,Sim,2,Sim,Razoável,Não,0,Não,38.79794444,-14.06222222
